frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
116,0.00,+0.0045,+0.0042,-0.0437,+0.0042,0.0013,0.6000,0.0013,pid
117,0.00,+0.0051,+0.0036,-0.0422,+0.0036,0.0015,0.6000,0.0015,pid
118,0.00,+0.0049,+0.0029,-0.0359,+0.0029,0.0014,0.6000,0.0014,pid
119,0.00,+0.0046,+0.0040,-0.0406,+0.0040,0.0013,0.6000,0.0013,pid
120,0.00,+0.0050,+0.0036,-0.0406,+0.0036,0.0014,0.6000,0.0014,pid
121,0.00,+0.0046,+0.0034,-0.0391,+0.0034,0.0014,0.6000,0.0014,pid
122,0.00,+0.0047,+0.0036,-0.0391,+0.0036,0.0013,0.6000,0.0013,pid
123,0.00,+0.0048,+0.0043,-0.0453,+0.0043,0.0015,0.6000,0.0015,pid
124,0.00,+0.0050,+0.0034,-0.0422,+0.0034,0.0014,0.6000,0.0014,pid
125,0.00,+0.0046,+0.0037,-0.0422,+0.0037,0.0015,0.6000,0.0015,pid
126,0.00,+0.0047,+0.0035,-0.0406,+0.0035,0.0014,0.6000,0.0014,pid
127,0.00,+0.0045,+0.0047,-0.0500,+0.0047,0.0014,0.6000,0.0014,pid
128,0.00,+0.0052,+0.0029,-0.0406,+0.0029,0.0015,0.6000,0.0015,pid
129,0.00,+0.0044,+0.0031,-0.0359,+0.0031,0.0015,0.6000,0.0015,pid
130,0.00,+0.0042,+0.0034,-0.0359,+0.0034,0.0013,0.6000,0.0013,pid
131,0.00,+0.0044,+0.0044,-0.0437,+0.0044,0.0015,0.6000,0.0015,pid
132,0.00,+0.0052,+0.0041,-0.0469,+0.0041,0.0013,0.6000,0.0013,pid
133,0.00,+0.0056,+0.0035,-0.0437,+0.0035,0.0014,0.6000,0.0014,pid
134,0.00,+0.0049,+0.0043,-0.0484,+0.0043,0.0015,0.6000,0.0015,pid
135,0.00,+0.0049,+0.0036,-0.0453,+0.0036,0.0013,0.6000,0.0013,pid
136,0.00,+0.0043,+0.0027,-0.0359,+0.0027,0.0014,0.6000,0.0014,pid
137,0.00,+0.0044,+0.0038,-0.0391,+0.0038,0.0014,0.6000,0.0014,pid
138,0.00,+0.0050,+0.0036,-0.0391,+0.0036,0.0012,0.6000,0.0012,pid
139,0.00,+0.0047,+0.0034,-0.0375,+0.0034,0.0014,0.6000,0.0014,pid
140,0.00,+0.0047,+0.0044,-0.0453,+0.0044,0.0015,0.6000,0.0015,pid
141,0.00,+0.0056,+0.0027,-0.0359,+0.0027,0.0014,0.6000,0.0014,pid
142,0.00,+0.0041,+0.0033,-0.0344,+0.0033,0.0014,0.6000,0.0014,pid
143,0.00,+0.0040,+0.0045,-0.0437,+0.0045,0.0013,0.6000,0.0013,pid
144,0.00,+0.0045,+0.0032,-0.0391,+0.0032,0.0013,0.6000,0.0013,pid
145,0.00,+0.0042,+0.0039,-0.0422,+0.0039,0.0013,0.6000,0.0013,pid
146,0.00,+0.0046,+0.0039,-0.0437,+0.0039,0.0014,0.6000,0.0014,pid
147,0.00,+0.0051,+0.0028,-0.0359,+0.0028,0.0014,0.6000,0.0014,pid
148,0.00,+0.0042,+0.0036,-0.0375,+0.0036,0.0012,0.6000,0.0012,pid
149,0.00,+0.0042,+0.0041,-0.0422,+0.0041,0.0012,0.6000,0.0012,pid
150,0.00,+0.0050,+0.0035,-0.0406,+0.0035,0.0014,0.6000,0.0014,pid
151,0.00,+0.0048,+0.0040,-0.0437,+0.0040,0.0012,0.6000,0.0012,pid
152,0.00,+0.0049,+0.0026,-0.0344,+0.0026,0.0014,0.6000,0.0014,pid
153,0.00,+0.0043,+0.0036,-0.0359,+0.0036,0.0014,0.6000,0.0014,pid
154,0.00,+0.0046,+0.0044,-0.0437,+0.0044,0.0014,0.6000,0.0014,pid
155,0.00,+0.0049,+0.0030,-0.0375,+0.0030,0.0013,0.6000,0.0013,pid
156,0.00,+0.0045,+0.0035,-0.0375,+0.0035,0.0014,0.6000,0.0014,pid
157,0.00,+0.0048,+0.0026,-0.0297,+0.0026,0.0014,0.6000,0.0014,pid
158,0.00,+0.0041,+0.0043,-0.0391,+0.0043,0.0014,0.6000,0.0014,pid
159,0.00,+0.0055,+0.0043,-0.0453,+0.0043,0.0014,0.6000,0.0014,pid
160,0.00,+0.0051,+0.0033,-0.0406,+0.0033,0.0014,0.6000,0.0014,pid
161,0.00,+0.0049,+0.0032,-0.0375,+0.0032,0.0014,0.6000,0.0014,pid
162,0.00,+0.0049,+0.0044,-0.0453,+0.0044,0.0014,0.6000,0.0014,pid
163,0.00,+0.0054,+0.0019,-0.0297,+0.0019,0.0015,0.6000,0.0015,pid
